name,avgscore
rich raczelowski,33.0
rich wilkes,43.666666666666664
richard atwater ,53.0
richard ayoade,72.0
richard b. phillips,63.0
richard bates jr.,49.0
richard beattie,34.0
richard bedser,37.0
richard bedser ,57.0
richard berge,77.0
richard blackburn,49.0
richard brooks ,89.0
richard c. morais ,55.0
richard chapman,49.0
richard christian danus,35.0
richard christian matheson,36.0
richard christie,21.0
richard condon ,85.0
richard corben ,51.0
richard creedon ,95.0
richard curtis,61.0
richard curtis ,54.0
richard d'ovidio,40.666666666666664
richard day,51.0
richard day ,50.0
richard di lello,59.5
richard dutcher,50.0
richard e. grant,61.0
richard epcar ,66.6
richard eyre,55.0
richard fire,80.0
richard flanagan,53.0
richard foster ,64.0
richard friedenberg,68.0
richard glatzer,63.333333333333336
richard goldwater,47.0
richard hankin,77.0
richard hatem,52.0
richard hawkins,48.0
richard holmes,47.0
richard hooker ,80.0
richard hough ,62.0
richard imamura,52.0
richard jefferies,37.0
richard jobson,57.0
richard kelly,53.75
richard kletter,34.0
richard kwietniowski,80.0
richard lagravenese,60.92307692307692
richard lagravenese ,66.0
richard levine,48.0
richard lieske,76.0
richard lindheim ,57.0
richard linklater,80.2
richard linklater ,57.0
richard maibaum,61.84615384615385
richard maibaum ,63.0
richard maltby jr.,57.0
richard martin stern ,69.0
richard matheson,28.0
richard matheson ,50.285714285714285
richard maxwell,64.0
richard mcguire,69.0
richard middleton,50.0
richard murphy,51.5
richard n. gladstein,29.0
richard n. goodwin ,88.0
richard nelson,55.0
richard o'brien,58.0
richard o'brien ,58.0
richard outten,38.0
richard p. henrick,66.0
richard phillips ,83.0
richard phinney,57.0
richard piers rayner ,72.0
richard price,60.0
richard price ,57.0
richard pryor,64.0
richard raaphorst,49.0
richard raaphorst ,49.0
richard ramsey,42.0
richard recco,21.0
richard reitinger ,54.0
richard rothstein,29.5
richard rothstein ,58.0
richard rush,33.0
richard russo,57.5
richard russo ,86.0
richard rutowski,74.0
richard sapir ,21.0
richard schenkman,42.0
richard schickel ,80.0
richard shepard,59.5
richard silverman,46.0
richard smith,52.0
richard stanley,42.0
richard starzak,81.0
richard stratton,45.0
richard trank,68.0
richard trank ,68.0
richard tuggle,76.0
richard vetere,55.0
richard vetere ,55.0
richard wenk,55.0
richard whitley,70.0
richard woodley ,76.0
richard yates ,69.0
richelle mead ,31.0
richie mehta,72.0
rick alvarez,18.5
rick alverson,46.0
rick berman,60.25
rick bundschuh ,53.0
rick cleveland,61.0
rick elice,54.0
rick elice ,54.0
rick famuyiwa,57.8
rick friedberg,25.0
rick goldsmith,75.0
rick jacobson ,19.0
rick jaffa,67.33333333333333
rick jaffa ,69.0
rick king,58.0
rick kosick ,56.0
rick maki,83.0
rick moody ,72.0
rick najera,50.0
rick parks,66.0
rick podell,62.0
rick porrello ,50.0
rick ramage,28.0
rick reilly,56.0
rick riordan ,39.0
rick shaughnessy,79.0
rick stempson,39.0
ricki stern,78.5
ricky blitt,31.666666666666668
ricky gervais,58.0
rikki beadle blair,33.0
ring lardner jr.,80.0
ringo lam,60.0
rita hsiao ,79.5
rita m. fink,62.666666666666664
ritesh batra,76.0
rithy panh,81.0
roald dahl,64.0
roald dahl ,73.5
rob allyn,35.0
rob bruce,68.0
rob cheek ,47.0
rob cotterill,77.0
rob edwards ,66.5
rob epstein ,63.0
rob gibbs,58.0
rob green,24.0
rob greenberg,43.0
rob greenberg ,66.0
rob hardy,46.0
rob hedden,31.5
rob letterman,52.0
rob levine,37.0
rob lieber,54.0
rob lieber ,54.0
rob lindsay,65.0
rob mckittrick,30.0
rob moretti,23.0
rob morrow,48.0
rob pearlstein,52.0
rob perez,53.0
rob reiner,65.0
rob schneider,31.25
rob schrab,68.0
rob schroder,68.0
rob sitch ,74.0
rob sprackling,53.0
rob sprackling ,53.0
rob stefaniuk ,39.0
rob stewart,59.0
rob thomas,52.0
rob weiss,38.0
rob wiser,32.0
rob zombie,50.0
robb cullen,31.0
robb wells,28.0
robb white,28.0
robb white ,34.0
robbie cavolina,76.0
robbie fox,27.0
robbie pickering,57.0
robbie robertson,68.0
robbie williamson,62.0
robert a. heinlein ,60.0
robert adetuyi,31.666666666666668
robert alberdingk thijm,50.0
robert altman,63.75
robert altman ,90.0
robert andrus,58.0
robert b. parker ,64.0
robert b. weide,47.0
robert baer ,76.0
robert beaucage ,41.0
robert ben garant,39.18181818181818
robert ben garant ,47.5
robert benton,78.75
robert benton ,77.0
robert berger,65.0
robert bloch,54.0
robert bloch ,72.0
robert bolt,77.0
robert boris,68.0
robert brener,19.0
robert bresson,97.5
robert c. lawson,22.0
robert c. o'brien ,72.0
robert c. ramirez,49.0
robert capelli jr.,9.0
robert carrington,81.0
robert cary,47.0
robert celestino,48.0
robert chomiak,70.0
robert chomiak ,59.0
robert collector,48.0
robert connolly,54.0
robert conte,44.0
robert crais ,44.0
robert crombie,19.0
robert d. san souci ,71.0
robert d. siegel,69.66666666666667
robert d. wachs,48.0
robert daley ,58.0
robert davi,46.0
robert david graham ,40.0
robert demaio,72.0
robert demaio ,57.0
robert dillon,59.0
robert donne,46.0
robert drewe ,56.0
robert dunn,47.0
robert duvall,59.333333333333336
robert e. howard ,43.0
robert e. sherwood ,92.0
robert easton,46.0
robert edwards,32.0
robert eisele,65.0
robert engels,28.0
robert evans ,75.0
robert fern,49.0
robert festinger,73.0
robert fitzgerald,51.0
robert foreman,24.0
robert frost ,34.0
robert fyvolent,32.0
robert gallagher ,58.0
robert garland,56.0
robert garland ,77.0
robert getchell,60.0
robert glaudini,64.0
robert glaudini ,64.0
robert gordon,61.25
robert grasmere,6.0
robert graves ,75.0
robert graysmith ,72.0
robert guediguian ,70.5
robert guza jr. ,45.0
robert hamner,45.0
robert harling,54.25
robert harling ,56.0
robert harris,77.0
robert harris ,70.5
robert harvey ,55.0
robert henny,18.0
robert hiltzik,58.0
robert homer mollohan ,44.0
robert hopes,45.0
robert j. avrech,69.0
robert j. mccrea,65.0
robert j. rosenthal,10.0
robert j. siegel,71.0
robert jaffe,64.0
robert james waller ,66.0
robert k. ottum ,30.0
robert kane pappas,49.0
robert kaplow ,73.0
robert kaylor,68.0
robert kenner,75.0
robert king,42.5
robert kirbyson,39.0
robert klane,39.5
robert knott,64.0
robert kraft,17.0
robert kuhn,49.0
robert kurtz,51.0
robert kurtzman,48.0
robert l. baird ,66.25
robert l. fish ,83.0
robert l. levy,50.0
robert l. levy ,41.0
robert lawton,19.0
robert leaver,69.0
robert lee king,44.0
robert lence,50.0
robert lence ,95.0
robert lepage,76.0
robert lepage ,76.0
robert lewis,46.0
robert liebmann,88.0
robert locash,45.75
robert longstreet,50.0
robert louis stevenson ,62.0
robert ludlum ,71.75
robert m. edsel ,52.0
robert mac,45.0
robert mark kamen,50.5
robert mark kamen ,42.8
robert marshall ,74.0
robert moreland,32.0
robert mundi,65.0
robert munic,61.0
robert nathan,36.0
robert nelson jacobs,52.2
robert o'connor ,56.0
robert orr,44.0
robert parigi,45.0
robert penn warren ,37.0
robert pucci,56.0
robert pulcini,64.0
robert ramsey,53.0
robert redlin,78.0
robert reece ,37.0
robert reneau,34.0
robert riskin ,55.5
robert rodat,76.5
robert rodat ,54.0
robert rodriguez,58.22222222222222
robert rodriguez ,57.0
robert roy pool,53.5
robert saitzyk,42.0
robert sarkies,70.0
robert schenkkan,84.0
robert schooley,56.5
robert shallcross,44.0
robert silverberg ,42.0
robert singer,38.0
robert smigel,54.0
robert smigel ,47.0
robert snow,31.0
robert souza,47.0
robert stone,62.0
robert t. megginson,59.5
robert tannen,36.0
robert teitel,50.0
robert thoeren ,97.0
robert thom,51.0
robert thomas ,64.0
robert towne,65.22222222222223
robert townsend,74.0
robert trujillo ,61.0
robert venditti ,45.0
robert vince,43.0
robert wade,57.111111111111114
robert zappia,52.0
robert zemeckis,59.42857142857143
roberto aguirre-sacasa,50.0
roberto benigni,16.5
roberto benigni ,35.0
roberto brodsky,76.0
roberto de leonardis ,77.0
roberto faenza,20.0
roberto minervini,67.5
roberto moreira ,63.0
roberto orci,57.22222222222222
roberto orci ,53.0
roberto patino,44.0
roberto rossellini ,100.0
roberto saviano,87.0
roberto saviano ,87.0
roberts gannaway ,49.5
robin bhatt,65.0
robin bhatt ,45.0
robin campillo ,84.33333333333333
robin chapman,42.0
robin cook ,60.0
robin driscoll,54.0
robin greenspan,37.0
robin hill,68.0
robin maugham ,93.0
robin moore ,96.0
robin mukherjee,76.0
robin nishi ,66.0
robin schiff,59.0
robin schiff ,59.0
robin shushan,48.0
robin swicord,65.0
robinson devor,54.5
robyn davidson ,78.0
robyn slovo ,65.0
rock reuben,30.0
rockne s. o'bannon,45.0
rocky russo,18.0
rod browning,41.0
rod dean ,64.0
rod lurie,54.5
rod serling,79.0
rod serling ,44.0
rod whitaker,61.0
rod whitaker ,61.0
roddy doyle,53.0
roderick taylor,40.5
roderick thorp ,56.25
rodney dangerfield,58.0
rodney el haddad,52.0
rodney evans,57.0
rodney patrick vaccaro,28.5
rodney rothman,53.0
rodo sayagues ,57.0
rodolphe marconi,28.0
rodrigo bazaes,63.0
rodrigo bellott,44.0
rodrigo cortes,36.0
rodrigo garcia,72.0
rodrigo pimentel,52.0
rodrigo pimentel ,33.0
rody vera,81.0
roel mondelaers ,49.0
roger allers,86.0
roger allers ,70.0
roger avary,46.666666666666664
roger avary ,86.5
roger bohbot,80.0
roger bohbot ,73.5
roger christian,27.0
roger corman ,81.0
roger donaldson,68.0
roger gnoan m'bala,70.0
roger kumble,56.0
roger l. simon,59.5
roger nimier ,94.0
roger pullis,45.0
roger ross williams,77.0
roger rueff,56.0
roger rueff ,56.0
roger s.h. schulman,84.0
roger s.h. schulman ,38.0
roger soffer,24.0
roger spottiswoode,47.0
roger swaybill,38.0
roger towne,58.5
roger vadim,51.0
roger vaughan,57.0
rohinton mistry ,74.0
roi cooper megrue ,31.0
roland emmerich,43.833333333333336
roland joffe,33.0
roland montins ,55.0
rolf de heer,72.5
rolf hochhuth ,57.0
rolf schubel,60.0
rolfe kanefsky,46.0
romain compingt ,57.0
romain protat ,72.0
romain slocombe,69.0
roman coppola,58.75
roman polanski,68.83333333333333
roman polanski ,91.0
romeo dallaire ,68.5
ron anderson ,48.0
ron barrett ,62.5
ron burch,27.0
ron clark,60.0
ron clements,88.0
ron clements ,73.25
ron fricke ,65.0
ron hansen ,68.0
ron howard,65.5
ron j. friedman,48.0
ron j. friedman ,48.5
ron kovic,75.0
ron kovic ,75.0
ron krauss,37.0
ron kurz,25.0
ron kurz ,34.0
ron l. brinkerhoff,53.0
ron lazzeretti,55.0
ron maxwell,30.0
ron milbauer,31.0
ron mita,54.5
ron morales,75.0
ron nyswaner,67.5
ron nyswaner ,36.0
ron osborn,43.0
ron powers ,79.0
ron rash ,42.0
ron shelton,54.625
ron tippe,34.0
ron underwood,65.0
ron white,70.0
rona munro,60.0
ronald bass,49.142857142857146
ronald bronstein,75.0
ronald d. moore,61.666666666666664
ronald everett capps ,48.0
ronald harwood,64.4
ronald harwood ,62.5
ronald kinnoch,48.5
ronald lang,34.0
ronald roose,33.0
ronald searle ,39.0
ronald shusett,65.5
ronald shusett ,51.333333333333336
ronan bennett,59.0
ronen dorfan ,67.0
ronit elkabetz,90.0
ronnie christensen,31.5
ronnie del carmen ,94.0
ronny graham,53.5
rory stewart kinnear,68.0
rosa montero ,51.0
rosalind wiseman ,66.0
rosamond lehmann ,53.0
rosanna cecchini,81.0
rose bosch ,47.0
rose troche,58.0
rosemary rodriguez,58.0
rosemary sutcliff ,55.0
rospo pallenberg,56.0
rospo pallenberg ,56.0
ross bagdasarian,24.0
ross bagdasarian ,40.0
ross kauffman,78.0
ross klavan,55.0
ross lamanna,50.666666666666664
ross macdonald ,49.5
ross mcelwee,79.0
ross schwartz,56.0
rossie harris,39.0
rowan atkinson ,54.0
rowan joffe,63.4
rowdy herrington,45.0
roxana saberi,71.0
roy andersson,79.33333333333333
roy chanslor ,83.0
roy edward disney ,51.0
roy huggins,67.5
roy jacobsen,61.0
roy moore,22.0
roy thomas ,53.0
roy williams,85.0
royston tan,47.0
ruba nadda,50.666666666666664
ruben ostlund,77.5
rubin 'hurricane' carter ,74.0
rudolfo anaya ,65.0
rudolph grey ,70.0
rudolph herzog,74.0
rudolph herzog ,83.0
rudy cohen,16.0
rudy de luca,55.0
rudy ricci,48.0
rudy wurlitzer,57.0
ruedi gerber,27.0
ruggero maccari ,59.0
rui catalao,68.0
rui zhang,54.0
rula jebreal,45.0
rula jebreal ,45.0
rupert goold ,50.0
rupert henning,67.0
rupert holmes ,47.0
rupert wyatt,56.0
russ dvonch,70.0
russ firestone,69.0
russel crouse ,63.0
russell banks ,84.5
russell degrazier,33.0
russell friedenberg,48.0
russell gewirtz,56.0
russell harbaugh,76.0
russell schaumburg,42.0
rustam ibragimbekov,61.0
ruth orkin,91.0
ruth prawer jhabvala,63.875
ruth rendell ,72.0
ruth rose,61.0
ruth rose ,70.5
ruth sacks,67.0
ruth stadler,68.0
ruth toma,60.0
ruud schuurman,60.0
ry russo-young,46.0
ry russo-young ,63.0
ryan amon,40.0
ryan coogler,85.0
ryan dunn ,54.666666666666664
ryan engle,56.0
ryan fleck,76.75
ryan gosling,42.0
ryan homchick,7.0
ryan j. condal ,47.0
ryan jaffe,53.0
ryan mitts,50.0
ryan murphy,51.0
ryan phillippe,40.0
ryan piers williams,47.0
ryan rowe,52.0
ryan schifrin,31.0
ryan spahn,54.0
ryan white,60.0
ryker chan,86.0
ryne douglas pearson,41.0
ryne douglas pearson ,37.0
ryohei akimoto ,60.0
ryoji minagawa ,48.0
ryosuke hashiguchi,62.0
ryota yamaguchi ,50.0
ryu murakami ,69.0
rza,51.0
s. ali raza ,53.0
s. leigh savidge,72.0
s.e. hinton,63.0
s.e. hinton ,60.666666666666664
s.j. roth,33.0
s.j. watson ,41.0
s.r. bindler,16.0
s.s. field,46.0
s.s. wilson,51.0
sabiha sumar,64.0
sabina murray,64.0
sabine pochhammer,77.0
sabrina dhawan,77.0
sabu,56.0
sacha baron cohen,67.0
sacha baron cohen ,71.5
sacha bennett,32.0
sacha gervasi,52.333333333333336
sacha jenkins,69.0
sachiko tanaka,80.0
sachin bhowmick,68.0
sachin k. ladia,89.0
sadayuki murai,68.0
saeko himuro ,73.0
saint therese of lisieux,27.0
sajid,42.0
sajid ,45.0
sakichi sato,56.5
saladin k. patterson,53.0
salim khan,49.0
sally el hosaini,71.0
sally nicholls ,59.0
sally phillips,42.0
sally potter,58.5
salman rushdie,56.0
salman rushdie ,56.0
salvador litvak,21.0
salvador paskowitz ,51.0
salvador roselli,63.0
sam bain,68.0
sam catlin,57.0
sam chaiton ,74.0
sam de jong,65.0
sam dunn,73.0
sam esmail,52.0
sam fell ,74.0
sam george,80.0
sam graham,88.0
sam hamm,59.0
sam harper,42.75
sam harper ,49.0
sam harris ,57.0
sam lake ,31.0
sam levine,50.0
sam levine ,72.0
sam levinson,46.0
sam montgomery,67.5
sam pancake ,49.0
sam peckinpah,62.0
sam peckinpah ,45.0
sam raimi,61.25
sam raimi ,58.0
sam rolfe ,56.0
sam rosen,67.0
sam schreiber,33.0
sam shepard,55.0
sam shepard ,41.0
samantha buck,100.0
samantha fuller ,57.0
samantha futerman,81.0
samantha goodman,54.0
samantha shad,58.0
sami duenias,65.0
sami parkkinen ,71.0
samira makhmalbaf,64.0
samson raphaelson ,83.0
samuel a. taylor ,64.0
samuel fuller,77.0
samuel fuller ,57.0
samuel hopkins adams ,87.0
samuel levine ,48.0
samuel maoz,85.0
samuel theis ,69.0
samuel w. taylor ,37.0
sande zeig,34.0
sandeep srivastava,35.0
sandeep srivastava ,35.0
sander blom ,50.0
sandor stern,32.0
sandor stern ,33.0
sandra fierlinger,80.0
sandra goldbacher,63.5
sandra jennings,54.0
sandra nettelbeck,72.0
sandra nettelbeck ,50.0
sandra thrift,34.0
sandra tsing loh,48.0
sandrina jardel,74.0
sandro petraglia,72.5
sandro petraglia ,74.0
sandro veronesi ,51.0
sandy shaw,46.0
sandy whitelaw ,73.0
sang-don kim,64.0
sang-hak lee,40.0
sang-hyun cho,79.0
sang-soo hong,73.0
sang-soo im,54.0
sang-yeon park,59.0
sang-yeon park ,58.0
sang-yoon lim,63.0
sangeeta sharma,60.0
sanjay dayma,84.0
sanjay gupta,41.0
sanjay jaiswal ,41.0
sanjay masoomm ,68.0
sanjay rawal,62.0
sanjeev dutta ,62.0
sanjeev sharma ,69.0
santiago amigorena ,45.0
santiago calori,63.0
santiago mitre,67.66666666666667
santo cilauro ,74.0
santosh sivan,68.0
sanyuan peng,52.0
sapphire ,79.0
sara b. cooper,33.0
sara driver ,79.0
sara gruen ,52.0
sara parriott,45.0
sara parriott ,48.0
sara sugarman,33.0
sarabeth stroller,33.0
sarah adina smith,45.5
sarah bird,48.0
sarah burns,79.0
sarah constible ,39.0
sarah dessen ,45.0
sarah gibson,61.0
sarah kernochan,53.333333333333336
sarah koskoff,62.0
sarah landman,39.0
sarah megan thomas,43.0
sarah palin ,32.0
sarah polley,82.33333333333333
sarah silverman,63.0
sarah smith,69.0
sarah thorp,29.666666666666668
sarah watt,64.0
sarah williams,55.0
sarah-violet bliss,52.0
sari ezouz,64.0
satoko okudera,67.0
satoshi kon,74.66666666666667
satoshi miki,63.0
satoshi tajiri ,31.5
saul dibb,62.0
savage steve holland,49.0
saverio costanzo,54.5
sayed kashua,67.0
sayed kashua ,73.0
scandar copti,82.0
scot armstrong,49.285714285714285
scot mcfadyen,73.0
scott abbott,30.0
scott alexander,51.0
scott anderson ,54.0
scott aukerman,48.0
scott b. smith,63.0
scott b. smith ,63.0
scott beck,27.0
scott biear,27.0
scott bindley,43.0
scott busby,29.0
scott caan,55.0
scott christopherson,75.0
scott coffey,51.0
scott cohen,61.0
scott cooper,73.0
scott derrickson,41.57142857142857
scott derrickson ,32.0
scott foley,21.0
scott frank,68.0
scott frank ,57.0
scott gaffney,68.0
scott glosserman,66.0
scott heim ,73.0
scott hicks,65.5
scott kosar,46.75
scott lax ,34.0
scott lobdell,35.0
scott m. gimple,34.0
scott mactavish,60.0
scott marcano,1.0
scott marshall,17.0
scott marshall smith,56.0
scott mcewen ,72.0
scott mcgehee,78.0
scott mcpherson,68.0
scott mcpherson ,68.0
scott milam,34.0
scott milam ,34.0
scott moore,40.77777777777778
scott mosier,38.0
scott murphy,35.0
scott myers,44.0
scott neustadter,62.333333333333336
scott neustadter ,56.0
scott pardo,58.0
scott phillips ,62.0
scott poiley,40.0
scott prendergast,62.0
scott roberts,51.0
scott rogerts ,66.0
scott rosenberg,51.4
scott rosenberg ,33.0
scott rothman,54.0
scott rousseau,53.0
scott russell ,18.0
scott sanders,65.0
scott seeke,77.0
scott silver,57.333333333333336
scott sommer ,62.0
scott spencer ,44.5
scott spiegel,69.0
scott stabile,32.0
scott stewart,41.0
scott teems,75.0
scott thurman,70.0
scott turow ,72.0
scott wiper,22.5
scott z. burns,74.0
seamus heaney ,48.0
sean anders,47.285714285714285
sean baker,72.0
sean bishop,48.0
sean blythe ,34.0
sean clark,31.0
sean cliver ,49.0
sean collins ,41.0
sean durkin,75.0
sean ellis,59.5
sean fine,68.0
sean finegan,22.0
sean gullette,72.0
sean gullette ,72.0
sean hood,25.666666666666668
sean keller,28.0
sean mcginly,63.0
sean mcnamara,53.0
sean mcnamara ,53.0
sean moynihan,48.0
sean o'byrne,49.0
sean penn,52.666666666666664
sean reycraft,51.0
sean s. cunningham,19.0
sebastian cordero,43.0
sebastian dehnhardt ,63.0
sebastian del amo,44.0
sebastian faulks ,48.0
sebastian gutierrez,44.5
sebastian junger ,59.0
sebastian lelio,83.0
sebastian schipper,77.0
sebastian silva,70.5
sebastien betbeder,75.0
sebastien japrisot ,76.0
sebastien lifshitz,60.0
sei shonagon,64.0
sei shonagon ,64.0
seishi minakami,81.0
seishu hase ,47.0
selwyn roberts ,44.0
semih kaplanoglu,70.0
seo-kyeong jeong,75.0
seo-kyeong jeong ,73.0
seon-jeong kim,48.0
seong-hun kim,76.0
seong-san jeong,58.0
serge bozon ,64.0
serge bramly ,63.0
serge danot,23.0
serge danot ,23.0
serge frydman,75.0
serge frydman ,68.0
serge joncour,59.0
serge le peron ,76.0
sergei bodrov,67.5
sergei dvortsevoy,88.0
sergei loznitsa,78.0
sergei loznitsa ,78.0
sergei potepalov,64.0
sergey konenkov,9.0
sergey lukyanenko ,58.5
sergey snezhkin,49.0
sergi belbel,57.0
sergio arau,30.0
sergio bizzio ,55.0
sergio castellitto,46.5
sergio donati,49.0
sergio donati ,80.0
sergio g. sanchez,73.5
sergio guerrero,30.0
sergio leone,80.33333333333333
sergio leone ,77.0
sergio machado,64.33333333333333
sergio pablos ,72.0
sergio sant'anna ,57.0
serguei kostine ,74.0
seth barrish,71.0
seth bass,48.0
seth gordon,70.5
seth grahame-smith,55.0
seth grahame-smith ,42.0
seth gross,38.0
seth hoffman,34.0
seth lochhead,65.0
seth macfarlane,46.0
seth macfarlane ,55.0
seth rogen,53.57142857142857
seth rogen ,67.0
seth zvi rosenfeld,45.0
seton i. miller,46.0
seton i. miller ,97.0
seung-wan ryoo,54.0
severin fiala,81.0
shadd williams,43.0
shadmehr rastin,85.0
shah rukh khan,60.0
shahrnoush parsipour ,68.0
shailey sharma ,44.0
shainee gabel,48.0
shaka king,62.0
shakeel azmi ,41.0
shakim compere,15.0
shana feste,40.0
shana feste ,56.0
shana larsen,33.0
shane acker ,60.0
shane black,52.75
shane black ,67.0
shane carruth,74.5
shane connaughton,97.0
shane danielsen ,48.0
shane meadows,64.75
shane morris ,74.0
shane salerno,46.0
shane salerno ,42.0
shane weisfeld,40.0
shangjun cai,69.0
shannon hale,42.0
shannon hale ,42.0
shari springer berman,64.0
sharman macdonald,39.0
sharon boorstin,24.0
sharon maymon,71.0
sharon wood,85.0
shaun grant,66.0
shauna cross,51.666666666666664
shauna cross ,68.0
shawn christensen,36.0
shawn harwell,50.0
shawn ku,62.0
shawn lawrence otto,71.0
shawn rasmussen,38.0
shawn schepps,44.0
shawn slovo,49.0
shawn wayans,41.166666666666664
shawn wayans ,11.0
sheila gaffney,55.0
sheila kohler ,54.0
sheila van damm ,71.0
shel silverstein,71.0
sheldon candis,52.0
sheldon lettich,37.333333333333336
sheldon turner,53.666666666666664
sheldon turner ,65.0
shemi zarhin,67.0
sheridan jobbins,58.0
sherman alexie,62.5
sherman alexie ,76.0
sherri a. mcgee,34.0
sherri stoner,49.0
sherry hormann,54.0
sherwood kiraly,54.0
sheryl berk ,53.0
sheryl longin,65.0
shi bao,71.0
shi bao ,71.0
shi-zheng chen,49.0
shibani bathija ,50.0
shigeru kayama,78.0
shigeru kayama ,62.0
shih-chieh chen,72.0
shinho lee,64.0
shinji aoyama,78.0
shinobu hashimoto,98.0
shinsuke sato,59.0
shiqiang zuo,66.0
shirin neshat,68.0
shirish kunder,40.0
shirish kunder ,40.0
shirley jackson ,74.0
shirley pierce,53.0
shiro okamoto ,48.0
shirow masamune ,60.666666666666664
shlomi elkabetz,90.0
shohei imamura,69.0
shoichi maruyama,60.0
shoichirou ikemiya,84.0
shoja azari,68.0
shola lynch,73.0
shonali bose,54.0
shonda rhimes,35.0
shridhar raghavan,44.0
shripriya mahesh,34.0
shruti ganguly,34.0
shugoro yamamoto ,57.0
shuhei fujisawa ,79.0
shuichi shigeno ,48.0
shunji iwai,73.0
shunji iwai ,49.0
shuo wang ,42.0
si-myung lee,40.0
siby k. thomas ,42.0
sid krofft ,32.0
siddiq barmak,83.0
siddique,41.0
sidney buchman,60.0
sidney buchman ,73.0
sidney howard,97.0
sidney lumet,61.5
sidney sheldon,77.0
signe baumane,78.0
sijie dai,65.0
sijie dai ,65.0
silas howard,47.0
silvio horta,25.5
silvio muccino,59.0
silvio muccino ,59.0
silvio soldini,66.0
simon barrett,56.166666666666664
simon barry,30.0
simon beaufoy,68.28571428571429
simon blackwell,83.0
simon blackwell ,68.0
simon carr ,57.0
simon donald,40.0
simon finch,49.0
simon helberg,36.0
simon kinberg,42.857142857142854
simon kinberg ,75.0
simon lewis,27.0
simon leys ,60.0
simon maxwell,46.0
simon mcburney,56.0
simon michael ,63.0
simon monjack,45.0
simon moore,49.0
simon moore ,86.0
simon moutairou,55.0
simon pegg,68.6
simon price ,69.0
simon raven,61.0
simon rich ,94.0
simon rose,49.0
simon rumley,43.0
simon wells,49.0
simon west ,33.0
simona simonetti,52.0
simone peigniet ,57.0
simone riccardini,75.0
sin ling yeung,65.0
sin ling yeung ,65.0
sion sono,65.4
sion sono ,59.0
sionann o'neill ,70.0
siri hustvedt,44.0
sirri sureyya onder ,71.0
siu cheung chan,50.0
skander halim,45.0
skip hollandsworth,75.0
skip hollandsworth ,75.0
skip woods,35.857142857142854
slavoj zizek,71.0
slavomir rawicz ,66.0
slawomir idziak ,85.0
smita bhide ,54.0
sngmoo lee,45.0
snoo wilson,35.0
snow zou,16.0
snow zou ,16.0
so yong kim,70.33333333333333
sofia coppola,72.6
soheil ghodsy ,66.0
sol saks ,34.0
sol yurick ,63.0
solomon northup ,96.0
solomon vesta,64.0
sonia chernus,69.0
sonny mallhi,23.0
soo-young kim,36.0
sooni taraporevala,73.25
sophie barthes,69.0
sophie barthes ,52.0
sophie destin ,79.0
sophie fillieres,53.0
sophie kinsella ,38.0
sophie lellouche ,36.0
sophie sartain,59.0
spalding gray,64.0
spalding gray ,60.0
spencer berger,44.0
spencer susser,45.0
spice girls ,32.0
spike feresten,54.0
spike jonze,80.5
spike jonze ,54.666666666666664
spike lee,61.25
srdjan spasojevic,43.0
stacey miller,41.0
stacie passon,56.0
stacy chariton,42.0
stacy keach,64.0
stacy peralta,70.66666666666667
stacy perskie,60.0
stacy sherman,22.0
stale stein berg,62.0
stan bertheaud,22.0
stan chervin,87.0
stan foster,55.0
stan lee,79.0
stan lee ,58.4
stan redding ,75.0
stan seidel,46.0
stanford sherman,48.0
stanislas-andre steeman ,89.0
stanislaw lem ,72.66666666666667
stanley kubrick,77.4
stanley kubrick ,76.0
stanley mann,50.0
stanley mann ,53.0
stanley r. greenberg,66.0
stanley shapiro,68.0
stanley tong,29.0
stanley tucci,65.5
stanley weiser,57.0
stanya kahn ,47.0
stavros kazantzidis ,46.0
stefan aust ,76.0
stefan c. schaefer ,57.0
stefan dahnert,47.0
stefan haupt,67.0
stefan ruzowitzky,52.333333333333336
stefan schwartz,47.0
stefan zweig ,62.0
stefanie y. hong ,54.0
stefanie zweig ,72.0
stefano piani,25.0
stefano rulli,72.33333333333333
stefano rulli ,74.0
stefano sardo,72.0
steffen schlachtenhaufen,20.0
stel pavlou,23.0
stella gibbons ,82.0
stella schnabel,41.0
stephan blinn,29.0
stephan blinn ,35.0
stephan elliott,45.25
stephan talty ,83.0
stephane aubier,70.0
stephane ben lahcene ,36.0
stephane bouquet,60.0
stephane brize ,82.0
stephane cabel ,64.0
stephane durand,78.5
stephane keller ,41.0
stephane lafleur,79.0
stephane osmont ,56.0
stephane robelin,57.0
stephane rybojad,37.0
stephane rybojad ,37.0
stephane sanoussi,23.0
stephanie bennett,40.0
stephanie cleau,73.0
stephanie sheh ,65.0
stephanie soechtig,71.0
stephen 'sugar' segerman ,79.0
stephen a. miller,51.0
stephen a. miller ,46.0
stephen amidon ,63.0
stephen belber,61.0
stephen belber ,71.0
stephen beresford ,79.0
stephen carpenter,33.0
stephen chbosky,60.0
stephen chbosky ,67.0
stephen chow,64.0
stephen colbert,57.0
stephen colbert ,57.0
stephen cone,74.0
stephen cornwell,56.0
stephen cornwell ,73.0
stephen david,17.0
stephen david brooks,8.0
stephen dubner ,58.0
stephen dyer,53.0
stephen elliott,33.0
stephen fry,64.0
stephen fry ,41.5
stephen gaghan,58.0
stephen gevedon,58.0
stephen gilbert ,61.0
