name,avgscore
ronny cox,51.25
ronny dayag,91.0
ronny graham,61.0
ronny jhutti,44.0
ronobir lahiri,50.0
rooney mara,65.0
rorke denver,40.0
rory calhoun,64.0
rory cochrane,48.833333333333336
rory culkin,55.666666666666664
rory fleck byrne,41.0
rory keenan,66.0
rory kinnear,73.0
rory macgregor,55.0
rosa arredondo,36.0
rosa maria sarda,53.666666666666664
rosa valetti,88.0
rosa valsecchi,63.0
rosalie craig,71.0
rosalind chao,76.0
rosalynn carter,58.0
rosamund pike,50.27272727272727
rosana pastor,55.0
rosanna arquette,57.0
rosanna desoto,65.0
rosario dawson,50.0
rosario flores,86.0
roschdy zem,63.42857142857143
roscoe karns,87.0
roscoe lee browne,61.333333333333336
roscoe ward,92.0
rose,68.0
rose abdoo,80.0
rose byrne,52.333333333333336
rose gregorio,48.0
rose leslie,65.0
rose mcgowan,30.666666666666668
roseanne barr,45.333333333333336
roselyn sanchez,31.666666666666668
rosemarie bergmans,70.0
rosemarie dewitt,56.8
rosemary davis,87.0
rosemary harris,71.0
rosemary murphy,87.0
roshan seth,74.0
rosie fellner,75.0
rosie huntington-whiteley,42.0
rosie o'donnell,38.0
rosie perez,53.333333333333336
rosie shaw,67.0
roslyn ruff,75.5
ross gelbspan,54.0
ross harper,76.0
ross hill,65.0
ross malinger,72.0
ross mcelwee,79.0
ross partridge,62.0
rossie harris,39.0
rossy de palma,75.0
rotem keinan,64.0
rotem zissman-cohen,75.0
roun daher ainan,54.0
roushan karam elmi,86.0
rouxnet brown,47.0
rowan atkinson,56.833333333333336
rowan isaacson,64.0
rowena cooper,47.0
roxana ortega,41.0
roxane butterfly,75.0
roxane duran,61.0
roxane mesquida,64.83333333333333
roxanne aparicio,40.0
roxanne day,53.0
roxanne ferris,46.0
roxanne frilot,34.0
roxanne hart,24.0
roxanne mckee,22.0
roxy saint,45.0
roy abramsohn,58.0
roy assaf,75.0
roy atwell,95.0
roy dempsey,68.0
roy dotrice,93.0
roy dupuis,57.0
roy edward disney,66.33333333333333
roy kinnear,67.0
roy scheider,63.375
roya akbari,86.0
roya saghafy,32.0
roya taymourian,74.0
royce pierreson,28.0
roz hammond,68.5
rozina cambos,62.0
ruba blal,72.0
ruben blades,49.8
ruben pla,53.0
ruby dee,91.0
ruby mccollister,67.0
ruby milton,78.0
ruby mortlock,56.0
rudiger vogler,58.0
rudolf klein-rogge,98.0
rudolf rodrigues,70.0
rudy basquez,69.0
rudy blomme,67.0
rudy youngblood,68.0
rueben grundy,52.0
rufus,65.5
rufus sewell,41.625
ruhi singh,77.0
rui pedro alves,56.0
rukiya bernard,61.0
rumi hiiragi,96.0
ruocheng ying,76.0
rupaul,69.0
rupert allason,67.0
rupert evans,72.0
rupert everett,51.54545454545455
rupert frazer,51.0
rupert friend,50.142857142857146
rupert graves,58.75
rupert grint,53.333333333333336
rupert isaacson,64.0
rupert murray,65.0
rus blackwell,32.0
russ banham,60.0
russ tamblyn,80.0
russ wiles,78.0
russell baer,86.0
russell bobbitt,45.0
russell brand,52.333333333333336
russell crowe,61.40909090909091
russell dykstra,53.0
russell ferrier,43.0
russell geoffrey banks,28.0
russell hampshire,69.0
russell hornsby,61.0
russell means,46.75
russell poole,63.0
russell simmons,54.0
russell smith,41.0
russell williams ii,62.0
russell wong,47.0
rusty schwimmer,65.66666666666667
rut reygadas,69.0
rutanya alda,53.0
rutger hauer,61.666666666666664
ruth amarante,83.0
ruth bader ginsburg,69.0
ruth brown,77.0
ruth dobel,62.0
ruth gemmell,55.0
ruth gordon,96.0
ruth marshall,51.0
ruth mccabe,51.5
ruth negga,51.5
ruth nelson,74.0
ruth sheen,72.33333333333333
ruth warrick,100.0
ruth wilson,81.0
ruthie mae crawford,80.0
rutina wesley,42.0
ruy guerra,70.0
ruzan mesropyan,69.0
ry cooder,81.0
ry russo-young,63.0
ryan baker,60.0
ryan bollman,18.0
ryan brown,65.0
ryan corr,44.0
ryan creighton,54.0
ryan devlin,47.0
ryan donowho,47.0
ryan dunn,56.0
ryan eggold,53.5
ryan falconer,20.0
ryan fitzsimmons,73.0
ryan good,39.0
ryan gosling,62.3125
ryan green,61.0
ryan guzman,39.333333333333336
ryan honey,11.0
ryan hurst,39.5
ryan jones,69.0
ryan kelley,61.0
ryan kwanten,48.0
ryan lee,72.0
ryan mccluskey,33.0
ryan mcdonald,59.0
ryan mcfarland,76.0
ryan merriman,43.0
ryan miller,62.0
ryan newman,68.0
ryan o'nan,47.0
ryan o'neal,68.5
ryan ochoa,42.0
ryan phillippe,50.38461538461539
ryan pinkston,33.0
ryan potter,74.0
ryan reynolds,47.54545454545455
ryan robbins,34.666666666666664
ryan sheckler,36.0
ryan shoos,30.0
ryan simpkins,43.0
ryan spahn,54.0
ryan steele,51.0
ryan stiles,53.0
ryan white,54.0
ryan zheng,33.0
ryo ishibashi,69.0
ryo kase,65.42857142857143
ryoko hirosue,60.5
ryuji aigase,48.0
ryunosuke kamiki,62.666666666666664
rza,45.5
s. epatha merkerson,47.333333333333336
sa-gnad chaiyapan,77.0
saadet aksoy,34.0
sabine azema,69.5
sabrina ferilli,86.0
sabrina lloyd,48.5
sabrina ouazani,71.0
sabrina seyvecou,55.0
sabu kawahara,68.5
sacha baron cohen,70.0
sacha horler,79.0
sadao abe,56.0
saddam hossein feysal,85.0
sadie goldstein,67.0
sadiq afif,65.0
sadou teymouri,76.0
saemi nakamura,44.0
saffron burrows,51.0
sagamore stevenin,49.0
sage allen,34.0
sage ryan,55.0
sage stallone,55.0
sahaj dumpleton,57.0
sahaphap tor,50.0
sahr ngaujah,63.0
said faraj,63.0
said mohamadi,64.0
said taghmaoui,60.0
saif ali khan,61.5
sakda kaewbuadee,82.5
sakie yokota,72.0
sakina jaffrey,66.0
sakura ando,78.0
sal fish,61.0
sal lopez,66.0
sal mineo,87.0
sala baker,89.5
salameh feyzi,80.0
saleh bakri,67.25
saleh chaudhri,41.0
saleha al aulaqi,76.0
salim dau,65.0
salim hamdan,72.0
salim kechiouche,73.5
salimata traore,91.0
salli richardson-whitfield,65.0
sallie harmsen,50.0
sally berg,72.0
sally champlin,42.0
sally field,56.84615384615385
sally hawkins,67.2
sally kellerman,74.0
sally kirkland,72.0
sally potter,65.0
sally struthers,55.0
salma hayek,46.76923076923077
salman khan,41.666666666666664
salman shahid,64.0
salvador allende,76.0
salvatore abbruzzese,87.0
salvatore basile,55.0
salvatore cantalupo,65.0
salvatore ruocco,87.0
salvatore striano,77.0
sam anderson,42.333333333333336
sam ayers,21.0
sam ball,63.5
sam bean,45.0
sam bologna,58.0
sam brown,82.0
sam burstyn,59.0
sam claflin,47.333333333333336
sam corry,46.0
sam doumit,80.0
sam egli,87.0
sam eidson,63.0
sam elliott,52.5
sam hazeldine,43.5
sam huntington,35.5
sam j. jones,58.0
sam jaeger,43.0
sam jones iii,32.0
sam keeley,42.0
sam kessel,84.0
sam lerner,47.0
sam louwyck,36.0
sam neill,59.1
sam page,29.0
sam riegel,40.0
sam riley,55.0
sam robards,65.0
sam rockwell,59.625
sam roe,70.0
sam rosen,67.0
sam shepard,53.666666666666664
sam smith,61.0
sam spruell,50.0
sam stermer,58.0
sam trammell,41.0
sam wainwright douglas,49.0
sam wanamaker,44.0
sam waterston,62.5
sam worthington,46.23076923076923
samaire armstrong,26.5
samal yeslyamova,88.0
samantha barks,33.0
samantha berg,83.0
samantha castillo,74.0
samantha close,75.0
samantha dark,43.0
samantha eustace,62.0
samantha futerman,67.5
samantha harrington,83.0
samantha jacober,63.0
samantha knigge,62.0
samantha lavigne,62.0
samantha macdonald,71.0
samantha mathis,65.5
samantha morton,63.92857142857143
samantha noble,17.0
samantha ressler,87.0
samantha streets,40.0
samantha weaver,37.0
samart payukaroon,48.0
samer bisharat,75.0
sami adwan,69.0
sami bouajila,69.2
sami gayle,63.0
samir guesmi,57.0
samir khader,79.0
sammi davis,16.0
sammi hanratty,33.0
sammi kane kraft,65.0
sammo kam-bo hung,58.5
sammy davis jr.,13.0
samuel anderson,74.0
samuel e. wright,78.0
samuel gould,75.0
samuel johnson,68.0
samuel joslin,73.0
samuel l. jackson,51.3
samuel lange zambrano,74.0
samuel le bihan,54.666666666666664
samuel molina,40.0
samuel theis,69.0
samuel west,55.0
samy naceri,82.0
sanaa lathan,49.833333333333336
sanabel hassan,80.0
sancho gracia,51.0
sandahl bergman,39.0
sandeep kulkarni,36.0
sandha khin,84.0
sandor badar,72.0
sandor csanyi,72.0
sandor gaspar,61.0
sandor zsoter,80.0
sandra beretta,62.0
sandra bullock,51.28
sandra hess,11.0
sandra huller,82.0
sandra kwan yue ng,52.0
sandra milo,82.5
sandra nkake,34.0
sandra oh,63.0
sandra palmeri,92.0
sandra prinsloo,73.0
sandra rodriguez,66.0
sandra schonwald,65.0
sandra tessman blake,52.0
sandrine bonnaire,67.33333333333333
sandrine holt,33.0
sandrine kiberlain,68.6
sandro dori,49.0
sandy adell,46.0
sandy baron,80.0
sandy comes,70.0
sandy nelson,68.0
sandy winton,46.0
sang hyun lee,47.0
sang-jung kim,83.0
sang-kyung kim,82.0
sanjay dutt,55.0
sanjeev bhaskar,52.0
sanjiv jhaveri,39.0
sanming han,81.0
sanna brading,32.0
sanna persson,72.0
sanoe lake,61.0
santiago douglas,70.0
santiago figueroa,76.0
santino majok chuor,78.0
santo silvestre,82.0
saoirse ronan,58.5
sara baras,82.0
sara carlson,70.0
sara chase,65.5
sara eriksson,74.0
sara forestier,66.75
sara foster,42.0
sara kamrani,76.0
sara lynne wright,63.0
sara paull,47.0
sara paxton,41.875
sara rue,41.0
sara simmonds,64.0
sara takatsuki,72.0
sara-marie maltha,68.0
sarah badel,52.0
sarah bannier,50.0
sarah berry,69.0
sarah bing,54.0
sarah bolger,46.166666666666664
sarah bonrepaux,28.0
sarah brightman,32.0
sarah burns,70.0
sarah butler,27.0
sarah carter,38.0
sarah chalke,44.0
sarah clarke,50.5
sarah ellison,68.0
sarah gadon,50.4
sarah gerhardt,80.0
sarah grey,59.0
sarah habel,68.0
sarah hagan,71.0
sarah henderson,63.0
sarah hunley,47.0
sarah hyland,51.0
sarah jenkins,55.0
sarah jessica parker,45.375
sarah jones,38.0
sarah juel werner,76.0
sarah kazemy,65.0
sarah lassez,37.0
sarah mahoney,41.0
sarah megan thomas,43.0
sarah michelle gellar,40.18181818181818
sarah miles,93.0
sarah overman,51.0
sarah paulson,47.6
sarah peirse,71.0
sarah polley,65.7
sarah roemer,46.5
sarah scott,50.0
sarah shahi,48.0
sarah shoshana david,86.0
sarah silverman,59.2
sarah snook,53.0
sarah sokolovic,37.0
sarah stafford,43.0
sarah wayne callies,44.0
sarah wright,25.0
sarah wynter,35.666666666666664
sarah-jane potts,57.0
sarah-jeanne labrosse,82.0
sarala kariyawasam,77.0
sardo mejia,35.0
sareh bayat,95.0
sari lennick,79.0
sarit larry,68.0
sarita choudhury,48.333333333333336
sarodj bertin,64.0
sarunyu wongkrachang,58.0
sasa rasilov,33.0
sascha alexander gersak,51.0
sascha gillen,43.0
sasha alexander,46.0
sasha allard,49.0
sasha grey,56.5
sasha pieterse,37.5
sasha spielberg,36.0
saskia mulder,71.0
saskia reeves,51.5
saskia rosendahl,76.0
sasson gabai,64.5
satendra,72.0
sathyaraj,45.0
satish kaushik,61.0
satomi tezuka,77.0
satoshi tsumabuki,80.0
saturnin fabre,98.0
saul holiff,57.0
saul lisazo,61.0
saul rubinek,62.0
saul stein,63.0
saul stermer,58.0
saunders triplets,64.0
saurabh shukla,86.0
savanna sears,51.0
savion glover,50.0
saxon sharbino,47.0
sayaka maeda,66.0
sayed badreya,52.5
sayed jafar masihullah gharibzada,61.0
sayoko yamaguchi,75.0
scali delpeyrat,53.0
scar,61.0
scarlett johansson,60.23809523809524
scatman crothers,64.66666666666667
schuyler fisk,41.25
scoot mcnairy,65.8
scooter braun,39.0
scotch ellis loring,43.0
scott adkins,40.0
scott adsit,67.0
scott alexander,65.0
scott apel,27.0
scott atkinson,48.0
scott aukerman,51.0
scott bailey,41.0
scott baio,38.5
scott bairstow,13.0
scott bakula,31.5
scott brady,82.0
scott burkholder,36.0
scott caan,33.333333333333336
scott charles,47.0
scott cohen,38.0
scott crow,70.0
scott davidson,85.0
scott eastwood,33.0
scott glenn,59.5
scott gurney,53.0
scott h. reiniger,71.0
scott haze,50.0
scott hazell,47.0
scott healy,64.0
scott helvenston,68.0
scott hogsett,87.0
scott hylands,49.0
scott lunsford,28.0
scott macdonald,58.0
scott mcgarraugh,80.0
scott mckenzie,77.0
scott mechlowicz,48.0
scott michael foster,37.0
scott mosier,71.0
scott patrick green,67.0
scott patterson,28.0
scott porter,47.25
scott prendergast,62.0
scott raab,67.0
scott rowland,80.0
scott ryan,32.0
scott schwartz,46.5
scott sener,69.0
scott speedman,40.3
scott sutton,52.0
scott terra,44.5
scott walker,52.0
scott weinger,86.0
scott williamson,71.0
scott wilson,63.8
scott wolf,53.0
scottie thompson,26.0
scotty bowman,83.0
scotty noyd jr.,57.0
scout taylor-compton,35.0
screamin' jay hawkins,80.0
seamus davey-fitzpatrick,94.0
sean astin,49.2
sean barrett,67.0
sean bean,45.07142857142857
sean biggerstaff,54.0
sean bott,82.0
sean bridgers,58.0
sean brown,49.0
sean chapman,57.0
sean connery,58.9
sean curley,46.0
sean faris,38.0
sean farrell,64.0
sean gallagher,45.0
sean gullette,72.0
sean harris,45.0
sean hayes,49.0
sean hughes,63.0
sean kearns,75.0
sean kennedy,66.0
sean kingston,52.0
sean lawlor,49.5
sean maguire,9.0
sean marquette,31.0
sean mccann,68.0
sean mcginley,57.8
sean nelson,66.5
sean panting,57.0
sean patrick flanery,27.666666666666668
sean patrick thomas,59.333333333333336
sean pelletier,71.0
sean penn,61.32
sean pertwee,64.0
sean rees-wemyss,65.0
sean reid,62.0
sean rogerson,33.0
sean young,50.2
seann william scott,45.666666666666664
sebastian aguirre,77.0
sebastian arcelus,15.0
sebastian armesto,60.5
sebastian banes,82.0
sebastian blomberg,40.0
sebastian blyckert,81.0
sebastian cabot,70.0
sebastian de souza,32.0
sebastian hegmar,81.0
sebastian jessen,60.0
sebastian koch,65.4
sebastian stan,44.0
sebastian urzendowsky,69.5
sebastiao salgado,83.0
sebastien andrieu,18.0
sebastien delbaere,74.0
sebastien viala,55.0
sebastien vidal,58.0
sei ashina,39.0
seiichi tanabe,62.0
seiko takuma,66.0
sela ward,53.25
selena gomez,41.5
selma blair,48.90909090909091
sen'ge,71.0
senyo amoaku,22.0
seo-joon park,48.0
seon-mi song,77.5
seon-mook cho,55.0
seong-jin kang,47.0
seong-kun mun,69.5
serataren adragna,69.0
serge daney,86.0
serge hazanavicius,79.0
serge houde,52.0
serge kanyinda,84.0
serge livrozet,88.0
serge riaboukine,61.5
sergej trifunovic,79.0
sergey bodrov,61.0
sergey brin,53.0
sergey dreyden,86.0
sergey garmash,72.0
sergey kolesov,78.0
sergey makovetskiy,72.0
sergey puskepalis,74.0
sergey shnurov,65.0
sergi lopez,68.83333333333333
sergio boris,70.0
sergio castellitto,67.0
sergio hernandez,79.5
sergio jones,28.0
sergio lulkin,49.0
sergio peris-mencheta,37.0
serinda swan,31.0
serra yilmaz,69.0
sessue hayakawa,87.0
setara hussainzada,78.0
seth enslow,72.0
seth friedman,90.0
seth gilliam,55.0
seth green,39.25
seth macfarlane,51.333333333333336
seth meyers,57.0
seth rogen,60.84615384615385
settar tanriogen,65.0
seu jorge,63.0
seun kuti,64.0
seung-bum ryoo,54.0
seung-heon song,66.0
seung-ho yoo,63.0
seung-hyun choi,36.0
seung-min lee,84.0
seung-su ryu,59.0
seung-wan ryoo,79.0
seung-woo cho,78.0
seung-woo kim,72.0
seung-yun lee,72.0
severn darden,40.0
seyfolah samadian,73.0
seymour bernstein,83.0
seymour cassel,53.0
shabana azmi,33.0
shabnam toloui,68.0
shad moss,46.25
shadi mar'i,68.0
shadi sadr,67.0
shafiq syed,78.0
shah rukh khan,54.166666666666664
shahab ebrahimi,86.0
shahab hosseini,91.0
shahana goswami,60.0
shahkrit yamnarm,24.0
shahr banou sisizadeh,84.0
shahram vaziri,81.0
shahzad akbar,65.0
shailene woodley,62.666666666666664
shaima el-elaimy,73.0
shake tukhmanyan,62.0
shalini vatsa,69.0
shalom harlow,42.0
shamshad akhtar,65.0
shana dowdeswell,75.0
shane,56.0
shane baumel,62.0
shane brolly,42.0
shane carruth,74.5
shane curry,68.0
shane dawson,13.0
shane edelman,44.0
shane harper,16.0
shane jacobsen,55.0
shane johnson,34.0
shane kippel,57.0
shane mcrae,72.0
shane meadows,74.0
shane powers,40.0
shane west,24.5
shango rich,65.0
shani klein,69.0
shanna collins,42.0
shannen doherty,49.0
shannen fields,38.0
shannon ashlyn,44.0
shannon beer,70.0
shannon carson,71.0
shannon eagen,68.0
shannon elizabeth,29.4
shannon haragan,70.0
shannon kane,45.0
shannon kathleen baker,71.0
shannon woodward,44.5
shannyn sossamon,44.625
shanola hampton,38.0
shantel vansanten,30.0
shanti das,78.0
shanti roney,68.0
shanyn leigh,54.0
shaoqun yu,53.0
shaquille o'neal,24.0
sharat saxena,68.0
shareeka epps,57.5
shari albert,73.0
shari hall,85.0
sharlto copley,56.666666666666664
sharman joshi,67.0
sharni vinson,53.0
sharon blackwood,60.0
sharon brown,46.0
sharon lawrence,75.0
sharon leal,44.0
sharon small,69.0
sharon stone,43.25
sharon taylor,9.0
shashi kapoor,80.0
shatina chen,51.0
shaun benson,57.0
shaun evans,65.0
shaun fleming,74.0
shaun johnston,25.0
shaun kirk,55.0
shaun parkes,53.0
shaun sipos,38.0
shaun smyth,47.0
shaun thomas,83.0
shaun toub,60.0
shaun white,61.0
shauna macdonald,71.0
shawn andrews,78.0
shawn ashmore,43.8
shawn barron,61.0
shawn christensen,47.0
shawn dou,58.5
shawn doyle,57.0
shawn driscoll,67.0
shawn farmer,51.0
shawn hatosy,45.4
shawn parr,37.0
shawn roberts,37.0
shawn wayans,41.0
shawn yue,57.666666666666664
shawnee smith,42.333333333333336
shay astar,45.0
shayesteh irani,85.0
shayn bjornholm,58.0
shea adams,53.0
shea fowler,66.0
shea whigham,65.5
sheb wooley,76.0
shedrack anderson iii,39.0
shefali shah,77.0
shehr ali,82.0
sheikh ahmed mohamad abakar,66.0
sheikh hassan yousef,67.0
sheila burrell,82.0
sheila frazier,67.0
sheila hancock,80.0
sheila kelley,76.0
sheila mccarthy,57.0
sheila reid,72.0
sheila tousey,76.0
shelby rebecca wong,75.0
shelby young,27.0
shelley berman,72.0
shelley conn,44.0
shelley duvall,70.0
shelley hennig,59.0
shelley long,49.0
shelley meskin,53.0
shelley r. bonus,70.0
shelley thompson,50.0
shelley winters,87.0
shelly brime,67.0
shelly cole,48.0
shemar moore,43.0
shenae grimes-beech,52.0
shenaz treasury,66.0
shengyi huang,36.5
shep gordon,64.0
shepard fairey,62.5
sheree j. wilson,34.0
sheri moon zombie,48.333333333333336
sheri vecchio,74.0
sherif azab,49.0
sherilyn fenn,32.5
sherri shepherd,18.0
sherrod small,62.0
sherwood boehlert,87.0
sheryl crow,54.5
sheryl lee,35.0
sheryl lee ralph,47.5
shi-hoo kim,75.0
shia labeouf,53.53333333333333
shiang-chyi chen,71.0
shiek mahmud-bey,28.0
shigeru akahori,61.0
shigeru yokota,72.0
shigesato itoi,86.0
shihe zhang,53.0
shiloh fernandez,44.0
shin hyun je,75.0
shin'ichi tsutsumi,59.333333333333336
shin'ya tsukamoto,55.0
shingo tsurumi,54.0
shinji takeda,58.0
shinobu terajima,68.33333333333333
shinohara takahumi,80.0
shinsuke nonaka,75.0
shintaro oohata,66.0
shinya fukumatsu,66.0
shiri appleby,29.0
shirley anderson,67.0
shirley clarke,87.0
shirley cuff,48.0
shirley eaton,87.0
shirley henderson,63.42857142857143
shirley jones,33.0
shirley knight,75.0
shirley maclaine,53.875
shiro namiki,59.0
shiro sano,72.0
shiv pandit,42.0
shlomo ashkinazy,66.0
shlomo bar-aba,82.0
shlomo green,80.0
shlomo vishinsky,56.0
shmuel frenkel,91.0
shmuley boteach,60.0
sho aikawa,50.75
shobha sharma jassi,72.0
shohei hino,58.0
shohreh aghdashloo,57.5
shoshana bush,40.0
shoshannah stern,39.0
shota sometani,34.0
shotaro morikubo,48.0
shozo izuka,71.5
shredi jabarin,56.0
shu-chen liao,80.0
shuangbao wang,71.5
shugo oshinari,73.0
shuguang zhou,53.0
shuichiro moriyama,83.0
shunsuke matsuoka,54.0
shyaam karra,35.0
shyann mcclure,29.0
shyloh oostwald,53.0
si won choi,41.0
siam yu,58.0
sian breckin,43.0
sian cotton,59.0
sibel edmonds,55.0
sibel kekilli,65.0
sibylla budd,54.0
sicheng chen,47.0
sid caesar,49.0
sid haig,42.0
sid lucero,81.0
sidede onyulo,72.0
sidney allison,45.0
sidney blackmer,96.0
sidney cox,75.0
sidney poitier,61.75
sidse babett knudsen,87.0
sie kohinata,44.0
siegfried peters,68.0
sienna guillory,38.5
sienna miller,50.857142857142854
signe baumane,78.0
sigourney weaver,59.09090909090909
sigrid kwella,59.0
sigridur benediktsdottir,88.0
silas howard,47.0
silke,51.0
silva arzunyan,68.0
silvia abascal,51.0
silvia perez,65.0
silvio berlusconi,60.0
silvio muccino,53.5
sima dodyk,58.0
sima mobarak-shahi,85.0
simeon wright,80.0
simi garewal,80.0
simon abkarian,70.42857142857143
simon amede,75.0
simon armstrong,53.5
simon baker,46.285714285714285
simon barrett,45.5
simon bird,49.5
simon bossell,47.0
simon callow,63.0
simon ferry,70.0
simon helberg,40.0
simon iteanu,86.0
simon karmarkar,50.0
simon maccorkindale,33.0
simon mcburney,64.0
simon merrells,43.0
simon o'connor,41.0
simon pegg,56.0
simon qamanirq,48.0
simon quarterman,18.0
simon rex,11.0
simon reynolds,37.0
simon russell beale,80.0
simon schwarz,67.0
simon shepherd,83.0
simon srebnik,99.0
simon verhoeven,35.0
simon wells,55.0
simon yam,69.66666666666667
simone battle,48.0
simone griffeth,59.0
simone kirby,63.0
simone leorin,63.0
simone renant,89.0
simone sacchettino,87.0
simone signoret,99.0
simone spoladore,67.0
sinbad,33.0
sinead cusack,60.0
sinitta boonyasak,73.0
siobhan fallon hogan,29.0
siobhan finneran,75.0
siobhan hewlett,55.0
siobhan reilly,66.0
sirin horwang,60.0
sirisin siripornsmathikul,65.0
sirius flatz,75.0
sirivech jareonchon,78.0
sisqo,40.5
sissy spacek,68.21428571428571
sissy toumasi,75.0
sita steele,74.0
siu-fai cheung,63.0
siu-ho chin,53.0
siyabonga melongisi shibe,65.0
sizwe msutu,23.0
sjaak caderyn,64.0
skandar keynes,63.333333333333336
skeet ulrich,49.0
skip andrew,86.0
skwall,63.0
sky ferreira,78.0
sky hirschkron,76.0
skye elmore,71.0
skye mccole bartusiak,35.0
skylan brooks,21.0
skylar astin,46.333333333333336
skylar gaertner,56.0
skyler gisondo,34.0
skyler shaye,9.0
slavko labovic,72.0
slavoj zizek,61.0
slim pickens,73.0
slim twig,57.0
slyvester brown,70.0
snoop dogg,41.75
so-ri moon,79.0
so-young kim,68.0
sofia black-d'elia,47.0
sofia helin,52.0
sofia milos,53.0
sofia polanska,55.0
sofia scarpa saldanha,63.0
sofia vassilieva,51.0
sofia vergara,30.75
sofia viruboff,52.0
soghra karimi,65.0
soheil parsa,65.0
soia lira,80.0
soko,74.0
solange,29.0
solbjørg højfeldt,84.0
soledad villamil,64.5
soliman cruz,70.0
solomon glave,70.0
solvei grimen fosse,64.0
solveig dommartin,79.0
sonam bhumtso,72.0
sonam kapoor,44.5
sonam sherpa,59.0
sondra locke,55.8
sonequa martin-green,62.0
soni razdan,74.0
sonia bandeira,82.0
sonia bergamasco,73.0
sonia braga,66.0
sonia dodyk,58.0
sonia dresdel,88.0
sonia franco,69.0
sonia guedes,74.0
sonia manzano,59.0
sonia suhl,54.0
sonia todd,87.0
sonja richter,65.5
sonja smits,60.0
sonny,40.0
sonny bono,77.0
sonny landham,52.0
sonny marinelli,33.0
sonu sisupal,68.0
sonu sood,69.0
sonya davison,69.0
soo ae,40.0
soo go,59.0
soo-jung lim,65.0
sook-yin lee,64.0
sope aluko,51.0
sophia adella luke,25.0
sophia bush,31.666666666666668
sophia loren,47.0
sophia myles,52.0
sophia takal,59.6
sophie cattani,74.0
sophie fiennes,65.0
sophie guillemin,65.66666666666667
sophie kennedy clark,77.0
sophie lee,60.0
sophie marceau,57.0
sophie milleron,57.0
sophie monk,11.0
sophie nelisse,67.5
sophie nyweide,51.0
sophie okonedo,51.4
sophie perry,72.0
sophie quinton,55.0
sophie stanton,49.0
sophie stuckey,56.666666666666664
sophie vavasseur,55.0
sophon pukanok,71.0
soran ebrahim,85.0
sorapong chatree,66.0
soraya omar-scego,54.0
soren fulton,36.0
sotigui kouyate,67.0
souleymane sy savane,89.0
space invader,85.0
spalding gray,68.0
spanky taylor,80.0
spencer berger,44.0
spencer breslin,31.0
spencer crittenden,61.0
spencer garrett,57.0
spencer jones,55.0
spencer klein,47.0
spencer moreno,63.0
spencer redford,50.0
spencer rocco lofranco,44.5
spencer tracy,61.5
spencer treat clark,48.5
spencer vrooman,49.0
spike jonze,82.0
spike lee,61.5
spooner oldham,85.0
spragga benz,36.0
srdjan 'zika' todorovic,73.0
st. clair bourne,70.0
stacey dash,52.0
stacey glick,36.0
stacey laberge,88.0
stacey nelkin,38.0
stacey scowley,53.0
stacie evans,85.0
stacy edwards,49.333333333333336
stacy keach,50.0
stacy smith,71.0
stacy valentine,69.0
stam sor con lek,61.0
stan adelstein,66.0
stan brock,71.0
stan collymore,26.0
stan kaplan,69.0
stanislas merhar,74.0
stanislav duzhnikov,55.0
stanislav varkki,52.0
stanislav zindulka,68.0
stanley bard,57.0
stanley clayton,79.0
stanley desantis,64.0
stanley pleskun,71.0
stanley swerdlow,47.0
stanley townsend,44.0
stanley tucci,55.6
stanton a. glantz,70.0
stanya kahn,47.0
stark sands,46.0
starletta dupois,63.5
steef cuijpers,52.0
steele stebbins,34.0
stef aerts,49.0
stefan andrei,87.0
stefan c. schaefer,57.0
stefan fricke,59.0
stefan gebelhoff,78.0
stefan larsson,76.0
stefan pashov,80.0
stefan witschi,67.0
stefania casini,79.0
stefania rocca,58.0
stefania sandrelli,75.66666666666667
stefanie estes,35.0
stefanie scott,52.0
stefanie y. hong,36.0
stefano accorsi,67.0
stefano carappa,72.0
stefano dionisi,53.666666666666664
steffan boje,49.0
steffi kuhnert,64.0
stein winge,65.0
stella arroyave,47.0
stella gonet,71.0
stella maeve,56.666666666666664
stella malucchi,69.0
stella mccartney,46.0
stella schnabel,55.5
stella zazvorkova,68.0
stellan skarsgard,57.07142857142857
stenio garcia,66.0
steph song,57.0
stephan hersoen,34.0
stephan knupfer,67.0
stephan pastis,54.0
stephane algoud,54.0
stephane aubier,70.0
stephane audran,52.0
stephane fiossanangaye,63.0
stephane freiss,62.0
stephane rideau,74.0
stephane rousseau,70.0
stephanie 'stevvi' alexander,83.0
stephanie beatriz,69.0
stephanie bedell quartararo,51.0
stephanie bennett,40.0
stephanie bishop,66.0
stephanie cleau,73.0
stephanie de la garza,68.0
stephanie ellis,57.0
stephanie faracy,24.0
stephanie hainque,69.0
stephanie hunt,58.0
stephanie klenzendorf,70.0
stephanie lafarge,83.0
stephanie leonidas,55.0
stephanie lugo,36.0
stephanie michelini,52.0
stephanie morgenstern,66.0
stephanie roth haberle,64.0
stephanie schonfeld,50.0
stephanie sherrin,38.0
stephanie sigman,69.0
stephen 'sugar' segerman,79.0
stephen armstrong,84.0
stephen badger,75.0
stephen baldwin,41.333333333333336
stephen benson,50.0
stephen bogardus,59.0
stephen boyd,90.0
stephen burrows,34.0
stephen campbell moore,56.0
stephen chambers,77.0
stephen chang,68.0
stephen chow,64.0
stephen collins,47.0
stephen dervan,28.0
